Severity,Affected sq km,Magnitude (M),Centroid X,Centroid Y,Dead
1,13789.40088,5.868975474,-83.75774711,38.28909535,Medium
1.5,25683.17995,5.308142352,77.1709612,21.4958295,Medium
1.5,3727.301669,5.539779155,-91.97136163,30.81014228,Medium
1,47381.58182,6.237613635,16.48085285,13.21841184,Medium
1,16369.02575,4.9,119.6375082,41.35798338,Medium
1,15131.63462,4.9,35.35659642,4.266099872,Medium
2,225575.3226,6.6,145.7104531,56.63431092,Medium
1,34450.56827,5.401157901,0.290913039,16.47444334,Medium
1,9332.138732,4.409088027,71.44835793,36.12190606,Medium
1,467244.2603,6.882472758,27.66888564,10.01604075,Medium
2,3736.44462,5.489134443,-54.7616465,46.02930659,Medium
1,9430.20833,4.23112282,49.98809221,27.05631438,Medium
2,19715.28168,7.599152318,-53.40289069,0.282814951,Medium
1.5,1242.578574,5.313168144,14.31436473,0.267604627,Medium
1,24827.87892,5.406463758,14.24928389,19.00647188,Medium
1,43508.35645,5.490305015,110.8732597,-20.58958288,Medium
1,29022.75996,5.965452381,-31.856908,7.806915576,Medium
1,2793.829184,5.129764901,-61.4596485,15.3401318,Medium
1.5,257237.9666,6.198170801,44.90184021,12.19194086,Medium
1,3443.811996,4.217884092,75.02505906,0.970470397,Medium
1,466.9041117,2.834482925,80.42753365,23.0102733,Medium
1,4605.940591,4.319388649,107.7157675,30.36301402,Medium
1,470.7605311,2.90325758,82.28579105,28.52416397,Medium
1,3903.542958,5.193273704,47.14465289,20.17029805,Medium
2,46882.92311,5.576726787,74.18699063,17.64472504,Medium
1,197.334365,3.311809762,27.72952523,21.16396037,Medium
1,34711.90036,5.4,-55.25829665,18.38202333,Medium
1,42620.37295,5.303240079,8.277317001,7.670613382,Medium
1.5,175546.2757,6.608971745,86.20476338,-23.0292704,Medium
1,829462.4129,7.471902799,30.29330767,51.23334889,Medium
1,36455.62897,5.477060637,-59.62609083,-29.95715898,Medium
2,13283.04136,6.879906868,1.750845287,29.38609291,Medium
2,7316.01125,5.753051583,54.56097014,37.2015555,Medium
1,1693.860692,4.5,-3.371837594,-23.29441971,Medium
1,16449.54519,4.970390991,80.07454348,40.81636801,Medium
1,37488.13771,6.720460489,15.08115187,51.48060847,Medium
1,1588.39639,5.773112477,111.7715772,27.36588795,Medium
2,3225.218894,5.786873149,55.94452681,38.47686157,Medium
1,16830.09847,4.588168637,-83.25380958,41.5594589,Medium
2,27548.76357,5.791660622,-34.18851698,-8.88171165,Medium
1,2777.645571,4.287089983,-2.57331612,25.49887831,Medium
1,174614.0843,6.931575947,-50.46732824,-8.093364634,Medium
1,306.4865395,4.270268249,0.649796303,34.92857523,Medium
1.5,362262.5721,6.797054875,17.16950998,32.24919205,Medium
1.5,120354.9457,6.378272548,54.76750867,35.69223643,Medium
1.5,3888.02345,5.39527482,59.52217906,-3.58703366,Medium
1.5,13195.08268,6.804759738,3.00058967,32.01589116,Medium
1,19746.74277,6.282176744,59.66217252,13.13866803,Medium
1,1885.637769,5.042562578,-39.07244464,39.78232621,Medium
1,183157.6281,6.434446383,-11.55806987,4.450845549,Medium
1,83169.89494,6.045439464,-4.971308379,-2.077388992,Medium
1,221.6163492,2.948899673,33.69002652,5.791682858,Medium
1,36759.81015,5.92299768,-45.13217551,-4.27175373,Medium
2,224637.4526,6.623333282,134.7181002,55.48566588,Medium
1,14802.24679,4.674933966,13.99844558,18.52362974,Medium
1,5514.721934,4.126460866,117.0261902,19.02170017,Medium
1,5625.239937,4.262456667,90.99411251,23.06720694,Medium
1,57789.47798,5.940056699,38.0410526,3.529671856,Medium
1,4336.759592,5.682123631,17.10623187,20.13980013,Medium
1,6750.23156,4.66359818,4.381892044,-10.59104097,Medium
1,401.5712764,4.357048297,32.47449313,27.4590093,Medium
1,26486.27694,4.744996821,-22.51477076,34.76530909,Medium
1,35706.40182,6.479754622,-42.25326922,5.701259613,Medium
1,22129.65606,5.507186781,105.5037135,9.18081404,Medium
1,5740.01138,4.104294326,117.701927,18.30837172,Medium
1,17435.10853,5.77114045,-63.79868692,-3.21607787,Medium
1,1602.117315,5.234831345,54.48457907,7.397934723,Medium
1.5,462375.7404,7.218803241,-36.31954995,0.867277909,Medium
1,167697.1283,6.405472966,-82.99764416,31.51010587,Medium
1,87445.50399,5.824479616,28.35839233,36.75050842,Medium
1,491.842675,5.00523934,54.87484896,18.9502116,Medium
1,4385.440274,5.752651191,86.97171987,24.14711553,Medium
1.5,1890.308999,5.078825196,-43.06964876,40.97674429,Medium
1,7508.655337,4.817762629,38.88132089,3.872335317,Medium
1,60605.59617,5.65481452,47.63751173,15.38559375,Medium
1,84753.85676,5.392111904,-50.09728005,-14.32935157,Medium
1,4020.866253,5.040813594,21.20811896,26.6769897,Medium
1,4690.189796,4.907673918,81.08551243,30.81805597,Medium
1,65736.85554,5.496530272,37.75118565,-8.54572087,Medium
2,2336.914795,5.284874968,-59.05709243,8.591797225,Medium
1,60021.84441,5.7,44.83978519,17.27651497,Medium
1,12934.02632,5.669138643,56.53176533,21.98580394,Medium
1,43046.80027,5.405256303,10.64416019,5.026774958,Medium
1,331.2376878,3.899721465,63.86131049,28.99488364,Medium
1,42493.89606,5.75142414,2.554217851,7.005277447,Medium
2,82746.42259,6.3,17.16189289,19.91354877,Medium
1,1515.081697,6.038996794,65.93208857,24.12553953,Medium
1.5,2522.033925,4.820370429,58.37448648,28.06585391,Medium
1,4363.495522,5.8,19.97676176,17.84172692,Medium
1.5,32242.50672,5.178022839,92.52147962,23.29720417,Medium
1,130.4118383,4.256718541,20.33433484,43.15293788,Medium
1,45020.79379,6.028528117,75.08772263,16.87893108,Medium
2,3804.10654,4.711993974,43.24989497,-0.620973907,Medium
2,138881.0518,7.454153447,-17.48321829,-5.749183419,Medium
1,63336.15008,5.98848295,-27.23804629,-0.769060814,Medium
1,18976.01894,5.929656655,31.14822776,-1.238600195,Medium
1.5,20172.84529,6.575314717,45.53538075,1.909789101,Medium
1.5,81.40539874,5.258538776,50.94345429,5.915270202,Medium
1.5,753591.934,6.992220091,-61.20817813,-3.311442109,Medium
1,2137.358094,3.38652057,55.13584356,37.0058348,Medium
1,151385.2352,7.226681444,106.6679133,20.8233375,Medium
1,6761.814326,4.300444838,78.57140513,3.585728354,Medium
2,461.1259886,5.256090881,47.65147954,36.04842394,Medium
1,18994.75031,5.821789138,41.56162813,3.245848145,Medium
1,84687.66156,5.267633083,-26.23865123,-3.467337502,Medium
1,15841.6099,4.9,52.27227722,38.45159676,Medium
1,11512.31956,5.434115244,-52.5254067,24.73365681,Medium
1.5,469.8082296,7.472386147,-73.56695692,5.130466711,Medium
2,1768.325251,4.608488778,17.61336988,0.689313577,Medium
1,726.4751879,4.270591237,-101.5502097,48.82114363,Medium
1,179814.7728,6,-74.70017623,14.7278312,Medium
1,3881.126373,5.233026471,61.4352428,19.50641358,Medium
1,169.166677,4.751630519,-58.5350024,27.614836,Medium
1.5,35558.45669,6.65962712,39.01378472,29.11934573,Medium
1,32398.1163,6.477255433,37.79115935,-2.993555685,Medium
1,841.217,4,-3.96448,5.9569,Medium
1.5,45596.06772,6.367359017,16.69800381,25.04584209,Medium
1,3440.863156,5.319830437,110.3218049,19.7583776,Medium
2,39763.24499,5.844807761,-83.53732513,9.287224172,Medium
1,228964.6695,6.640202722,79.3540743,26.86979206,Medium
1,35471.07932,5.52527296,-85.51158088,8.89705986,Medium
1,3498.951105,5.6,-32.1269429,2.462069255,Medium
2,320585.44,6.952712551,71.25461247,40.31502014,Medium
1,35771.99242,6.400009216,-78.28253633,-4.681010189,Medium
1,733.79869,4.846939613,27.86494585,40.09723238,Medium
1,1082.199875,4.127915411,73.57729051,33.39573875,Medium
1,3100.042752,5.376344399,64.56024374,25.95571065,Medium
1,3534.491706,5.605158988,-76.67482662,3.256238144,Medium
1.5,3622.746514,4.637910178,54.12641165,47.10073072,Medium
2,322075.891,6.910690441,89.68964899,34.14875477,Medium
1,6488.528028,6.023736963,-3.356016783,-28.0568817,Medium
2,27733.65662,5.53944697,33.95352128,-2.026277298,Medium
2,46949.07301,5.451446133,57.47269789,8.25586442,Medium
1,614.957107,3.629652241,114.6591381,9.438792239,Medium
1,8804.686396,5.113534642,79.11773345,14.7927564,Medium
1.5,39948.03002,5.624004184,0.756581605,6.24002137,Medium
1.5,165775.1459,6.946421753,41.4949101,-9.235205095,Medium
1.5,395802.7829,6.92225473,52.26206589,21.08822906,Medium
1,232331.8949,6.372089737,33.4627403,16.3094561,Medium
2,129226.3774,6.4,9.465228054,28.66778685,Medium
1,6255.666385,5.796130489,82.53548507,47.99348121,Medium
1,4593.60536,5.484026199,79.69031363,15.04917659,Medium
1,1232.350548,4.194586646,13.25647092,6.04570015,Medium
1,478793.1648,6.8,11.51523308,-2.173217439,Medium
1.5,3670.1396,4.555589644,-31.42480396,16.03821878,Medium
1.5,19453.84301,7.472310237,-23.38007666,5.284107131,Medium
1,15614.19006,4.937914441,-3.62452923,36.66765008,Medium
1,332.5404192,4.292910241,120.8273621,14.57209502,Medium
1.5,143307.4669,6.391357225,42.89646083,9.356633961,Medium
1.5,1246.174076,5.343742146,14.09138853,-2.931010857,Medium
1.5,4253.143831,5.861552819,-69.89882504,37.5948956,Medium
1,729.2097191,4.758615936,-1.902261986,36.60973843,Medium
1,83036.52976,5.937566651,27.24629188,15.46515461,Medium
1.5,3727.431915,5.541510168,-91.99403468,30.87540721,Medium
1,47945.99469,6.145753351,16.43927689,5.851181306,Medium
1,4372.184645,6.279332396,-20.04505291,1.054096096,Medium
1,12858.9989,4.479925954,108.7044197,3.986629909,Medium
1.5,12908.65686,5.695635882,86.30763454,31.18204901,Medium
1,3211.459422,4.60266069,21.8541102,-5.007155106,Medium
1,36191.67333,5.342150749,-24.85521533,-9.906062681,Medium
1,27370.60366,5.391973362,116.0228415,-34.47240524,Medium
1,727.5424362,4.47006115,113.1605373,17.80837369,Medium
2,28751.20805,6.127430477,75.01275126,16.38913758,Medium
1,9611.691244,4.787285942,18.98013938,30.73987301,Medium
1,1732962.826,7.550012302,-42.02689609,-6.587970759,Medium
1,15230.37204,4.9,27.99636662,12.89770655,Medium
1,120948.4943,6.523834547,-28.15513543,14.55606378,Medium
1,80007.88808,5.349311952,83.41409242,36.46838128,Medium
1,31888.91312,5.041103432,120.5954094,7.422763561,Medium
2,3820.868429,5.328454139,33.4642211,38.22122329,Medium
1,8842.234932,4.975943818,78.41524762,14.27787037,Medium
1.5,66906.67166,6.449080106,16.06436687,15.70915493,Medium
1.5,18492.57892,5.6,38.49786232,-5.908831391,Medium
1,165.675023,4.691638278,-100.2887029,13.63277496,Medium
1,141810.7322,6.187445021,74.49098213,28.97873812,Medium
2,311376.2305,6.407304011,144.5700792,-31.25922174,Medium
2,46798.63377,5.410804456,80.57399598,18.44164404,Medium
1,2688.200582,4.9,23.71430378,13.8270154,Medium
1,35218.95673,6.161232847,3.976793817,27.97504623,Medium
1.5,1713.795929,4.5,5.545819041,-18.68559626,Medium
1,19125.82286,6.996761412,11.14332494,16.86404419,Medium
1,1173.756049,3.77983768,62.02508083,35.07800947,Medium
1,9700.147599,4.626161601,51.67359463,35.08909059,Medium
1.5,46927.10689,5.565764926,58.34290942,31.15320611,Medium
1,43850.59376,5.282262045,54.90295594,6.307203404,Medium
1.5,56139.99088,5.8,17.47183584,8.015166281,Medium
1,9163.241422,6.058212769,-15.8992013,9.00200939,Medium
1,142475.2023,6.128027001,85.27569046,33.34985213,Medium
1,335.3121218,4.27921052,118.3040358,15.35886347,Medium
1.5,3819.702119,5.101122034,85.45725983,-0.712065229,Medium
1,19598.75777,6.455344794,-28.67070809,27.95247571,Medium
1,34729.90173,5.425231193,-78.35211836,19.0750141,Medium
1,123329.2854,6.4,-91.69896663,10.27381525,Medium
1,181591.3388,6.231817258,-31.11758916,-7.992372627,Medium
2,4722.358573,5.569380588,-46.42988647,40.92661071,Medium
2,3775.695273,5.866947094,-79.66332773,47.89802303,Medium
1,6610.779197,5.133252088,-9.021963463,20.77929294,Medium
1,735.4315678,4.353955656,34.51892833,36.82617237,Medium
1.5,4669.128095,5.71497933,98.57476759,29.27397972,Medium
1,88737.51028,5.479517236,87.46085376,25.107134,Medium
1,55329.75954,5.8,13.26420525,5.825438761,Medium
2,2542.837921,5.324025545,95.5275875,20.38433321,Medium
2,4757.539173,4.912259756,87.50593268,11.74433218,Medium
1.5,433.1472676,4.687070725,49.20208792,34.2756132,Medium
1,15014.59952,5.366208057,49.11137371,23.28155877,Medium
1,173875.4367,7.046803514,-30.03249299,-16.39086512,Medium
1,61.58632051,4.379065882,5.417098596,48.00507926,Medium
1.5,18643.95826,5.66315463,37.3891185,-5.915396571,Medium
1,6727.317842,4.968257677,-41.72723903,-20.34272788,Medium
1,1695.895245,4.5,-2.900157917,-22.17658243,Medium
1,161.1608258,3.710632236,39.7203061,37.5087124,Medium
1,27351.98488,5.333135222,125.8387047,-18.87744056,Medium
1,56.77312983,3.532480972,10.72457445,35.21884614,Medium
1,4361.781621,5.879187445,44.62707938,19.8316433,Medium
2,1708.70071,4.816870071,40.89573036,1.984597697,Medium
1,234204.5848,6.572908169,70.41040658,22.25647289,Medium
1.5,168805.1628,6.223683918,46.67093112,34.91765095,Medium
1,43476.13713,5.113054017,17.18449912,3.546019587,Medium
2,32791.87448,5.3,60.86383814,37.19212876,Medium
1,16811.8654,4.62044734,-65.32596583,41.19850615,Medium
2,485.8429858,4.761357783,19.93859854,35.6711996,Medium
1,5727.527,5.178525269,12.70890044,24.71378826,Medium
1,168192.4957,6.248864315,-18.86012332,28.56382117,Medium
2,323108.7514,6.962777942,83.57923826,40.93879453,Medium
1.5,171793.3846,6.862486313,-2.388959217,-9.101499632,Medium
1,121286.5064,6.498813669,-42.54214025,15.64455954,Medium
2,122761.7826,6.483807699,21.16848564,29.68974672,Medium
1,81996.48923,5.331620444,77.59927835,33.33294026,Medium
1,2791.295159,3.7040511,-7.526782081,19.66751775,Medium
1.5,417.9796499,3.577216838,104.9449991,26.42040731,Medium
1,6454.774463,5.603380021,38.6319012,-10.23845138,Medium
1,1228.315304,4.440774584,13.96683503,10.53849573,Medium
1,61088.10983,5.646058471,44.31404565,12.64605376,Medium
1,193115.8157,5.846690559,80.79909709,22.78431084,Medium
1,140414.411,7.036278951,47.67768021,-11.85927877,Medium
1,19785.33242,5.442184176,41.26889182,5.908972193,Medium
1,26113.14137,5.029845136,68.42156811,28.68449869,Medium
1,19033.12444,6.374643447,21.4775215,5.310520297,Medium
1,940793.0127,7.464823347,7.339293378,32.77833525,Medium
2,310985.1311,6.412289258,141.1376615,-30.46421906,Medium
1,15345.11176,5.957840347,94.57993725,34.70871361,Medium
1.5,1446.397669,6.634554348,39.56875887,19.28159923,Medium
1.5,67527.74812,6.451234614,21.56895629,36.11176063,Medium
2,28022.7568,5.218173628,121.8291964,7.472399903,Medium
1,26542.53999,6.48199214,-10.10192608,33.68636777,Medium
1,2476.953784,4.379358954,65.18045317,24.38954642,Medium
1.5,4714.8177,4.637109226,11.91218189,37.60912369,Medium
1,19674.26669,6.467305341,-36.9560768,15.79487496,Medium
1.5,445.4699807,3.50073089,10.56739919,32.25666111,Medium
2,47022.3375,5.963340913,7.962965638,33.67258679,Medium
2,8331.334059,5.647811173,-6.887491268,11.54526251,Medium
1,1740.460173,4.57834849,-5.170968371,-9.180852067,Medium
2,580625.9865,6.816266082,-56.36107515,-0.899053123,Medium
1,69874.05459,6.354675379,-50.55559151,10.11820649,Medium
1.5,7548.023066,7.327325539,-23.57344445,-9.574961722,Medium
1,656.9003187,4.394143469,83.37251509,28.63160753,Medium
1.5,3673.442691,4.544763386,-19.66564721,21.07488203,Medium
1,123990.4522,6.4,-84.54354149,1.242491303,Medium
2,46941.14884,6.097530449,8.292173684,48.80701826,Medium
1,2010.108519,4.453963225,-14.62759006,43.706738,Medium
1.5,1052175.216,7.572740427,23.06599232,-12.06697515,Medium
1.5,18476.3884,5.718192871,53.40795179,0.369352663,Medium
1,4300.516885,4.973470103,53.7684375,46.25020654,Medium
1,28633.52372,5.318920427,27.89129617,38.36510204,Medium
1.5,8296.424965,5.279020672,-27.54682778,1.596063114,Medium
1,774.4993919,4.536792582,120.5572307,15.04243302,Medium
2,228070.6168,6.679262525,138.3595308,47.8460508,Medium
1,168037.7332,6.237060642,66.49467546,21.74667615,Medium
1.5,45534.84933,7.113489706,16.94468077,12.04881667,Medium
1.5,382095.1713,6.521156418,108.3266028,28.59989292,Medium
2,27791.16499,5.459662891,55.5875463,0.310569144,Medium
1,6607.945496,5.13827193,-8.273006798,21.65245556,Medium
2,71101.56822,6.180615405,-5.56941074,36.81618052,Medium
1,43595.88764,5.148345129,17.23229771,5.838161347,Medium
1,3507.071898,4.995893106,93.73908848,40.60613391,Medium
1.5,4645.239175,5.6,18.24893884,26.6066785,Medium
1,11479.3452,5.645594804,-78.39969581,28.61566959,Medium
1,62616.18532,6.14386927,-48.1293597,1.973188089,Medium
1.5,9320.5445,4.495367776,5.183876559,41.69289782,Medium
1,3228.181229,5.410972062,98.81991128,12.71905955,Medium
1,1854.753417,4.802808256,-12.64448556,31.88529835,Medium
1,273059.4157,6.086612176,-10.19623805,20.93985603,Medium
1,673.0565003,4.372293075,64.38541818,32.52263837,Medium
1,18461.94971,5.6,36.0151008,0.860335585,Medium
2,28666.19197,6.349738337,95.47301502,16.2278639,Medium
1.5,164682.3007,7.187620257,4.579850358,-11.3478227,Medium
1,4373.491532,6.430256599,-33.9509062,-4.369213118,Medium
2,143386.3821,6.458277181,38.49438796,18.45641415,Medium
1,232855.8517,6.438966968,42.31158475,17.09159483,Medium
1,4252.218877,4.176542486,24.31172781,63.85601535,Medium
1.5,46536.19751,5.864880543,21.57134596,7.78877846,Medium
1.5,462014.1483,6.90325666,-41.74489743,7.199025597,Medium
1.5,35202.96196,5.619354774,-44.03251003,28.93224285,Medium
1,5712.266916,5.155156074,16.6182162,24.1673811,Medium
1,4300.100303,5.505025619,22.12611439,24.28613687,Medium
1,18330.16909,5.718722049,59.73651162,14.94824943,Medium
1,49107.59716,5.6,18.41340775,14.94035157,Medium
1,2673.563741,4.92473359,13.23472599,22.42202655,Medium
1,89478.48439,5.302206615,119.0981655,15.2118882,Medium
1,36118.53525,5.319226601,7.365260023,7.340126617,Medium
1,4608.303282,5.505254647,67.55285592,13.47198104,Medium
2,44597.79334,5.918561322,25.4794388,41.9679876,Medium
1,146.3497902,3.556066951,68.80083984,20.8075191,Medium
2,4768.189047,5.339653897,77.2446261,8.497242416,Medium
1,118829.4262,6.424057744,42.59127461,20.74027087,Medium
1,855.8190528,3.786373948,2.236543113,15.070223,Medium
1.5,18377.55207,5.676190369,25.24050027,8.685734804,Medium
1,16500.34585,4.943652327,118.3923446,39.20189529,Medium
1.5,43581.60976,5.540323316,137.4236335,-21.99132364,Medium
2,3673.437435,4.529279017,34.29901597,43.00414102,Medium
1,61823.37461,5.82992922,6.926406787,9.737444544,Medium
1,144939.8555,6.035100167,91.36764857,9.052436239,Medium
1.5,253801.905,6.265546408,57.21253147,10.80058965,Medium
1.5,470.1619777,7.296876614,-72.71109133,5.954078034,Medium
1,6699.945094,4.371804966,86.25626657,7.360108273,Medium
1,36185.42167,5.352097757,10.79593503,9.616828043,Medium
2,313322.615,6.694000232,36.97262683,-24.50351616,Medium
1,29073.66558,5.9177926,-1.31588295,-7.360136371,Medium
2,234187.2129,6.759956673,112.6997232,20.90185309,Medium
1.5,460860.4854,6.910937405,-45.78436642,7.896014813,Medium
2,3803.854601,5.347779693,65.8483544,29.68585779,Medium
1.5,84286.44614,5.605395328,-34.19835807,-5.913284621,Medium
1,1694.324291,4.5,-3.264359216,-23.03970588,Medium
1,177502.5642,6.299281497,47.44083812,-23.6965743,Medium
1,24666.86375,5.3,17.72906947,7.186923646,Medium
1.5,453.0982994,3.587383758,52.37991669,-3.119351427,Medium
1.5,74.02760631,2.796552028,-120.3551941,31.04908745,Medium
1,37010.32461,6.192365722,17.3382289,36.37576031,Medium
2,113137.4304,7.658340669,20.59220911,-25.3548982,Medium
1,45057.36073,5.800520632,76.35350705,-18.05099381,Medium
2,17454.25984,6.057411474,51.04834442,22.33462554,Medium
1,224.6658939,2.903322238,34.4385986,3.861097282,Medium
1,912.1149728,4.876165161,91.43015485,28.07985487,Medium
1.5,32451.99661,5.814332884,56.90015679,17.79069802,Medium
1,34267.92399,5.376369227,7.830833896,23.65458566,Medium
1.5,3107.939808,5.028081645,-35.45480854,44.59619637,Medium
1,17307.70161,5.42787285,-76.77652251,5.253126966,Medium
