Severity,Affected sq km,Magnitude (M),Centroid X,Centroid Y,displace
2,3852.68,4.8,49.1842,-18.2729,Low
1,6182.24,6.3,64.5783,58.6923,Low
1,684.754,3.3,-157.366,59.4398,Low
1,257337.97,6.9,-88.2883,39.1954,Low
2,18667.79,5.4,-83.362,9.94557,High
2,1111282.62,7.9,33.5441,-0.7577,Very High
1,19788.37,5.1,-81.9867,37.5469,Low
1,3838.9,4.2,36.911,-1.2187,Low
1,283.76,2.9,55.4285,37.2799,Low
1,23145.61,5,156.653,53.5916,Low
1,48396.37,6.5,-75.6732,4.6749,Low
2,312.833,3.3,-99.3162,32.7318,Medium
1,19127.86,6.5,67.2446,58.454,Low
1,3655.95,4.2,62.9712,34.6133,Low
1,4848.3,4.8,91.52,24.9818,Low
1,282524.65,6.2,43.631,7.316,Low
1,49.42,4.3,12.32,-9.7422,Low
1,919.174,3.4,18.216,-7.28558,Low
2,22335.39,5.4,-89.5756,46.4874,Low
1,44882.83,5.1,53.3797,32.2875,Low
1,22811.32,5.1,39.8985,21.961,Low
1,1171.11,3.7,64.8164,35.8345,Low
1,117.392,2.5,-16.2539,28.4785,Low
1,524.73,4.7,69.7335,38.1173,Low
1,13766.51,5.3,-7.1647,-15.77,Low
1,942.125,3.6,97.7451,0.959578,Low
1,5284.45,4.5,126.216,8.84884,Low
1,264.21,4.6,14.4178,48.273,Low
1,1176.25,3.8,39.332,-15.132,Low
2,4931.32,5.8,-83.2183,36.8924,Low
1,117.36,3.5,77.3556,39.696,Low
1,564.33,3.2,35.4677,23.1932,Low
1,71519.2,6.6,-8.34,-1.7437,Low
1,126.82,3.7,67.8694,36.858,Low
1,412.28,4.2,47.8434,5.8573,Low
1,183.91,3.5,178.456,-17.7692,Low
2,57867.77,5.9,126.14,-18.598,Medium
1,139112.79,7,-5.4819,-11.8781,Medium
1,699.28,3.3,-68.1292,-16.58,High
1,6836.97,4.4,71.484,4.8259,High
1,1342.66,4.1,19.784,-6.95359,Low
1,47744.36,5.3,146.755,-2.269,Low
1,516.45,3.2,42.2864,42.1729,Low
1,89.56,3.9,16.855,-6.21263,Low
2,829.25,4.8,171.889,-43.851,Low
1,1361.1,5.1,132.42,-14.1158,Low
1,296.93,4,-3.139,52.6695,Low
1,23.165,2.8,29.1292,-3.31867,Low
1,1984.36,4,151.113,-33.924,Low
1,333296.24,6.6,-73.88,-13.4554,Low
1,2254.64,3.8,-41.6614,-17.771,Low
1,35586.88,5.2,78.7843,1.4517,Low
2,415.95,6.1,112.792,-7.3271,Medium
1,2866.26,4.3,21.572,55.4566,Medium
1,655.981,3.3,-157.92,21.361,Medium
1,87111.92,5.8,-85.6892,35.6744,Medium
1,6275.79,5.4,-14.645,15.5553,Low
1,89.56,4,16.855,-6.21263,Low
1,4171.44,4.4,98.621,3.5978,Low
1,59656.92,5.3,53.18,29.6686,Low
2,9583.71,5.5,37.857,45.51,Low
1,867.248,3.4,-0.196538,5.64745,Low
1,1489.38,3.9,13.346,-3.9968,Low
1,22.297,2.8,125.462,3.6716,Low
1,13421.56,4.7,125.828,8.25125,High
2,776.394,3.7,-5.2531,-15.8146,High
1,4558.95,4.3,119.618,-5.2335,Low
1,4523.5,4.1,22.9156,47.8914,Low
1,3859.4,5.4,34.7346,-16.1951,Low
1,17366.54,4.5,18.573,4.7369,Low
1,9379.12,4.3,8.4383,48.1985,Low
1,9125.19,4.7,98.8125,3.39927,Low
2,289.427,3.1,36.191,35.5887,Low
1,6714.7,4.1,27.4119,41.184,Low
1,27284.86,6,-73.867,-3.16741,Low
1,8522.9,3.9,1.193,8.4111,Low
2,9989.55,4.6,-43.182,-22.5628,Low
1,645.84,4.4,-7.25938,32.9774,Low
1,22936.16,5.5,13.134,4.65766,Low
1,752.424,3.5,29.8323,-28.5644,Low
1,17458.8,4.8,12.631,5.3863,Low
1,327,4.1,18.3372,0.8924,Low
1,45272.89,5.6,-91.7958,34.939,Low
1,35653.2,5,31.3674,-21.298,Low
1,35.754,3,27.243,38.4324,Low
1,21.65,2.6,35.443,-23.963,Low
1,536.6,4,-76.3297,3.55472,Low
1,1935.25,3.6,3.242,-26.2199,Low
1,287.36,3.9,124.939,1.986,Low
1,497.356,2.7,48.395,32.668,Low
1,745.636,3.5,115.875,5.42363,Low
1,14875.4,5.1,35.324,36.7277,High
1,485.879,2.7,26.8198,37.7262,High
1,132283.24,6.1,-89.8684,35.1833,Low
1,45214.45,5.4,-4.7419,-19.5935,Low
1,6244.32,4.3,122.957,1.2122,Low
1,1218.62,3.4,31.7964,-0.145811,Low
1,7733.72,4.6,-99.8764,29.8942,Low
2,977.76,4,3.6793,36.6831,Low
1,881.88,4.9,-66.4289,18.2233,Low
1,612.352,3.4,124.79,9.17656,Extreme
1,7155.21,4.8,12.92,4.11128,Extreme
1,397.32,4.7,42.589,0.491533,Low
1,1196.74,3.7,29.397,-1.73326,Low
1,295.7,4.4,19.763,-7.59454,Low
2,5678.73,4.5,0.482377,52.555,Low
1,7224.14,5.6,18.217,14.4472,Low
1,3857.12,3.9,4.93584,44.9617,Low
1,9.151,3.4,89.1688,22.6475,Low
1,17273.71,4.9,-87.3397,38.9667,Low
1,87384.5,5.7,79.54,14.845,Low
2,62789.77,7.9,-61.2148,-32.8972,Very High
1,13148.97,4.6,127.19,39.7238,Low
1,187.985,2.3,122.76,6.9654,Low
1,2257.22,3.7,19.35,-7.52386,Low
1,4136.26,3.6,4.37317,43.9695,Low
1,8297.9,4.4,87.128,26.6674,Low
1,27363.34,4.7,54.3165,37.335,Low
1,44526.51,5.1,79.1214,16.746,Low
1,619667.96,6.6,-51.199,-26.22,Low
1,1769.7,3.2,29.6461,-2.59236,Low
1,6.64,4.1,121.539,18.1538,Low
1,35716.61,5.5,-12.52,18.925,Medium
1,1285.1,4.3,54.98,37.3785,Low
1,147.46,4.8,14.595,31.389,Low
1,785.62,4.5,-92.67,15.231,Low
2,282.78,4.4,121.29,24.9949,Low
1,69.43,2.1,14.2544,4.8829,Low
2,26455.39,7.4,-9.2279,1.5493,Extreme
1,14946.3,4.7,13.442,16.6646,Extreme
1,3123.95,5.7,84.87,26.5321,Low
1,1339.84,4.4,-53.9487,-31.1727,Low
1,35442.6,5.9,83.513,26.7556,Low
1,563.43,3.5,84.7936,27.8394,Low
1,1447.91,5.3,19.53,19.39,Low
2,14287.72,5.4,8.69841,11.7284,Low
1,1584.14,5.2,3.151,0.652639,Low
1,557.29,3.7,16.122,23.6726,Low
1,23437.85,4.8,18.296,12.911,High
2,128.11,4.7,18.643,-33.8547,Low
2,74458.22,7.2,15.382,11.7684,Low
1,331.91,3.5,7.7261,3.691,Low
1,39.11,3.8,76.1481,32.661,Low
1,14251.73,6.8,16.265,9.32666,Low
1,31875.75,5,122.872,7.79888,High
1,4162.8,4.8,15.953,18.367,Low
2,77941.49,5.7,56.963,36.8725,Low
1,1282.21,3.1,69.1549,34.6188,Low
1,3665.1,5.4,133.797,43.6492,Low
1,557928.11,7.3,34.4277,14.9967,Medium
1,427.18,3.6,44.332,16.378,Medium
1,548.1,4.3,126.694,38.166,Low
1,1938.47,4.6,-83.259,37.795,Low
1,164.62,3,6.16667,12.5291,Extreme
1,2398.54,3.7,122.413,-1.31485,Low
1,19726.68,6.8,89.5736,25.939,Extreme
2,1267.27,3.7,97.7536,0.81588,Low
1,133.73,3.7,81.6241,29.2973,Low
1,2231.31,3.6,127.63,37.4727,Low
2,3947.8,4.2,121.341,23.518,Low
1,146.98,4.1,-81.566,37.3243,Low
1,1853.46,4.6,44.1874,14.5594,Low
2,686.28,4.4,14.681,34.3591,Low
1,47892.63,5.9,2.8369,49.7291,Low
1,1119.8,5.6,73.268,34.9888,Low
1,2586.6,3.7,-84.2531,12.178,Low
1,7447.29,4.2,48.198,38.673,Low
2,1713.61,3.8,-84.5578,39.5376,Low
1,2458.1,3.4,79.8583,3.7738,Low
1,2231.31,3.6,127.63,37.4727,Extreme
2,1313.29,3.9,12.441,22.6274,Extreme
1,1828.17,3.3,-4.4727,5.3656,Extreme
1,1812.88,4.6,11.598,36.6745,Extreme
1,1362.89,3.1,18.5736,54.2845,High
2,1557.29,6.9,84.7987,21.559,Low
2,8533.79,4.5,-81.8767,37.841,Low
2,231499.29,6.5,11.959,55.2385,Low
1,4467.85,4.8,76.423,9.72651,Low
2,25221.43,6.9,11.999,22.985,Low
2,12941.63,5,15.853,21.6636,Low
1,186.73,3.3,8.98727,4.4351,Low
1,417.12,3.2,-0.29265,5.6754,Low
1,469.56,2.7,84.82,27.8773,Low
1,373.969,3.2,126.949,-8.39564,Low
1,38728.34,4.9,71.2868,22.8284,Low
1,365.4,4.3,11.217,26.4927,Low
1,14265.28,4.8,18.492,44.6998,Low
1,3656.59,4.6,-79.662,-4.62266,Low
1,326.65,5.4,-93.6825,29.7675,Low
1,18915.79,5.4,111.647,22.294,Extreme
1,17561.54,5.5,92.58,24.4457,Low
1,158.746,3,-89.1824,13.7261,Low
1,495.94,4.5,-157.137,64.9787,Medium
1,2392.12,3.4,15.4341,-4.16936,Medium
1,7778.67,4.4,-72.4737,19.665,Medium
1,5615.49,4.2,17.55,16.366,Medium
2,285669.94,8.2,16.619,58.4897,Low
1,1567.98,4.7,-72.92,6.9285,Low
1,245.95,2.7,-66.841,18.491,Low
1,1612.25,3.5,36.2137,36.1967,Low
1,2134.65,3.3,57.4197,37.4938,Low
1,19752.41,4.6,99.754,17.965,Low
1,16164.46,5.4,56.1937,53.8396,Low
1,6892.57,5.4,-56.7353,-3.3332,Low
1,1738.55,4.7,29.32,52.567,Low
1,855.753,2.9,11.717,3.1479,Low
1,3118.43,4.2,19.17,5.7963,Low
1,5188.35,4,-56.471,-15.449,Medium
1,14812.43,4.5,-73.943,-11.8868,Low
2,63376.98,6.6,-9.4728,42.657,Medium
1,7432.76,4.2,13.579,-9.165,Low
2,929.58,5.7,2.36843,5.468,Very High
1,24779.7,5.3,12.4762,-14.9381,Very High
1,17426.57,5.6,-69.7653,-16.622,Low
1,817.936,3.2,-8.54227,41.1654,Low
1,7897.3,5.8,4.2198,47.6793,Low
1,369.99,4,46.7364,24.5293,Low
1,236.25,3.8,-8.1188,-0.713264,Low
2,3877.56,5.7,152.865,-29.7152,Low
1,4916.89,3.7,38.9544,37.5543,Low
2,373.233,2.9,11.591,3.46568,Low
2,23423.92,5,-4.18651,42.216,Low
2,3197.98,5.9,22.6433,47.9334,High
1,18.87,2,39.2368,-6.8523,High
2,24.3252,2.2,-9.3139,41.585,Low
1,3295.86,5.3,13.974,-16.638,High
1,652.467,3.7,-63.9475,-19.7861,Low
1,5961.33,4.4,125.845,8.3564,Extreme
2,22466.71,5.8,112.7,2.3929,Extreme
1,1166.4,5.8,151.2,-29.25,Low
2,161.81,4.9,-7.66736,4.845,Low
1,25184.71,4.4,3.3551,-5.23556,Low
1,1778.76,6.9,-67.148,-14.961,Low
1,17458.8,5,12.631,5.3863,Low
1,845.614,2.9,123.5,1.7585,Low
1,4356.18,3.9,36.9363,-1.2532,Low
1,3926.12,4.1,5.1154,5.3658,Low
1,1394.92,4,33.5624,-1.6938,Low
1,22265.53,7.4,33.5624,-16.216,Extreme
1,148.13,3.5,15.111,44.9481,Low
1,13726,4.8,81.49,7.9462,Low
1,225488.61,6.8,141.45,-18.2429,Low
1,578255.57,6.8,-44.4235,-2.71,Low
1,2197.83,3.9,122.682,11.3819,High
2,59.25,3.7,116.887,-8.73699,Low
1,625.2,4.4,124.7,1.16835,Low
1,18959.38,5.8,33.966,-3.14683,Low
1,83734.13,5.4,48.4834,32.6274,Low
1,1431.98,4.8,125.231,8.93576,Low
1,5142.68,5.8,42.2678,-0.57876,Low
1,34441.96,6.6,99.829,1.58123,Extreme
1,25654.42,5.1,31.954,-27.9422,Low
1,7611.54,4.6,81.3113,7.6689,Low
1,49136.38,5.6,18.567,14.7895,Low
2,111978.36,6.6,15.571,-31.1931,Low
1,1793.76,4.6,39.7227,21.4998,Low
1,77733.16,5.7,-69.3826,1.7955,Low
1,7561.32,4.4,-97.1989,49.6165,Low
1,7587.63,4.4,19.443,-7.63679,Low
1,23851.47,4.9,7.7433,44.853,Low
1,9655.8,4.8,-99.3783,3.69,Low
1,5875.21,4.2,121.177,14.4934,Extreme
1,86.6495,2.2,-155.99,19.7397,Low
1,4476.77,4.3,121.616,24.736,Low
2,96949.62,5.6,-0.67815,52.675,Low
1,13696.67,4.6,18.884,-7.32349,Low
1,759.58,4.5,123.715,13.629,Low
1,3171.9,4,34.672,31.8891,Low
1,1152,5.6,-0.678384,34.2249,Low
1,313.934,2.8,-113.627,33.7958,Low
1,26693.8,5.3,-0.537843,39.6859,Low
2,44552.5,5.9,8.74789,45.579,Medium
2,11165.9,5.2,11.75,19.757,Low
1,1254.69,4.6,-5.9415,-29.918,Low
1,336.54,4.4,-93.6,18.568,Low
1,5378.47,4.3,0.222568,51.974,Low
1,71922.63,5.9,17.684,12.2919,Low
1,28182.91,6.4,-74.7861,7.3697,Low
1,3925.89,4.3,-88.3995,18.2855,Extreme
1,7724.63,4.2,3.2182,6.74719,Extreme
1,12755.85,4.7,-1.31,17.2579,Extreme
1,18172.83,4.6,4.4411,43.85,Extreme
1,843.9,4.6,8.6155,6.19576,Low
1,354.32,4,-35.369,-8.23498,Low
1,13966.79,4.6,-9.639,14.9718,Low
1,42969.27,5.5,137.36,34.9498,Low
1,16446.57,4.9,129.542,41.7853,Low
1,8638.21,4.5,-88.6266,13.7974,Low
1,1633.72,3.5,12.916,14.7757,Low
1,25899.58,5.2,113.483,25.2293,Medium
1,921.78,4.9,89.3845,28.9955,Low
1,36854.1,5,8.385,19.9343,Low
1,81863.87,6,132.58,43.7739,Extreme
1,223178.1,6.6,8.4678,26.967,Extreme
1,27589.36,5,127.2,35.6681,Low
1,57517.62,5.8,4.691,1.5157,Low
2,129459.76,6.4,79.298,17.1335,Low
1,7835.55,5.8,13.811,15.1121,Medium
1,16275.53,4.7,56.6552,36.5465,Low
2,3781.53,4.4,9.67812,3.95416,Low
1,192115.69,6.2,134.396,47.1138,Low
1,47599.3,6,-36.2564,-9.17889,Low
1,326457.88,7,94.643,27.94,Very High
1,12415.81,4.8,77.6925,31.86,Low
1,1752.9,6.2,74.527,15.811,Low
1,119919.56,6.6,15.64,11.2426,Low
1,17667.89,6.1,19.248,27.4163,High
1,11595.6,4.9,12.823,14.9292,Low
1,33982.24,5.4,89.7361,25.5567,Low
1,75852.56,6,119.531,26.3867,Medium
1,11567.6,5.3,-9.682,14.9726,Low
1,25753.6,4.9,-74.6479,6.87616,Low
2,84226.48,6.3,-71.462,-34.886,Medium
2,55286.73,5.9,94.7981,27.4268,Low
2,11435.69,6.7,15.491,32.3632,Extreme
1,3865.72,4.1,18.358,12.1244,Extreme
1,4362.73,6,91.7119,23.572,Low
1,1785.82,5.1,34.8693,41.1558,Low
1,256.21,6.1,-75.7319,0.948344,Extreme
2,11422.38,5.3,125.334,-9.27811,Low
1,11736.11,5.2,12.953,15.2933,Very High
1,46258.96,6.1,42.6386,0.422961,Medium
2,75334.21,5.8,-92.2469,37.91,Low
1,21168.2,5,113.381,22.5981,Low
2,11623.15,6.7,22.4154,46.7637,Extreme
1,2496.74,4.9,-99.936,33.7394,Extreme
1,4916.47,5.5,25.6467,-32.72,Extreme
1,1647.7,4.7,17.9439,49.2438,Extreme
1,782982.74,6.8,-64.975,-27.1696,Low
1,53623.12,6.5,119.171,-23.5253,Low
2,8583.8,4.5,28.8479,-16.5282,Low
1,12178.4,4.4,16.939,13.7185,Low
1,25533.35,6.8,47.2957,-15.7826,Low
2,468962.97,7.1,143.698,-31.2681,Low
1,55642.9,5.4,-83.55,37.7227,Low
1,16784.23,4.9,126.1,7.19937,Low
2,43942.75,7.7,31.712,-27.8219,Extreme
1,4726.45,5.6,13.2462,-14.1452,Low
1,351934.8,6.5,-49.332,-24.894,Low
1,323.11,5.1,126.238,8.99498,Low
1,23629.19,4.9,-2.19884,52.2254,Low
1,182952.54,5.7,3.4617,-29.7176,Low
1,3829.3,4.8,14.1524,42.6196,Low
2,328213.37,6.6,-7.5443,9.4258,Low
1,19985.29,7.3,-73.4589,7.55452,Extreme
1,157176.83,5.8,14.168,14.8223,Extreme
1,422129.92,6.4,43.3182,0.581347,Extreme
2,74776.82,6.1,17.876,16.181,Low
1,2747.57,5,32.769,6.2789,Low
2,18279.39,5,-124.75,45.173,Low
2,73883.96,7.7,18.691,0.712298,High
2,91886.28,5.9,3.51811,45.2358,Low
2,19194.24,6.8,85.3527,21.1735,Low
1,19761.55,5.9,37.5862,3.69145,High
2,232555.94,6.9,17.5,14.986,Extreme
1,93379.73,5.4,3.83,-29.1447,Low
2,251262.56,6.8,11.938,6.6512,Low
1,55652.77,5.4,-7.9329,19.538,Low
2,6539.63,6.3,-93.2456,18.4562,Low
1,168965.63,6,88.9474,23.3997,Low
2,1159286.45,7.9,-86.563,14.8551,Extreme
1,17765.73,5.9,116.22,24.975,Low
1,2621.54,3.7,135.664,34.5922,Extreme
2,175232.64,7,-76.7187,38.628,Medium
1,21266.82,6.2,7.555,14.4546,Low
1,22628.81,5.1,121.73,15.89,Medium
1,19146.13,4.9,-9.5833,14.8768,Low
1,12669.79,6.1,1.79199,11.1616,Low
1,216423.75,6.5,39.298,9.64183,Extreme
1,2932.52,5.2,99.6797,7.6154,Low
1,11229.14,5.4,117.386,27.353,High
1,123874.52,5.8,25.6793,46.6241,Low
1,1261.58,5.4,-12.778,19.2674,Low
1,97272.46,5.6,134.425,45.2732,Low
1,29344.17,4.8,-92.7549,5.3392,Low
1,111159.49,5.7,113.711,23.4891,Extreme
1,67744.31,5.5,-63.8563,8.1221,Low
1,278827.48,6.8,19.552,19.8554,Low
1,66372.4,5.5,9.5917,23.9425,Low
1,14528.16,5.7,111.384,27.564,Low
1,7329.6,5.3,-11.639,43.9886,Low
1,63177.2,5.1,47.6599,37.4688,Low
1,147169.8,5.8,98.9663,3.4623,Low
2,92451.53,6.1,16.9,13.4329,Low
1,167131.59,6.8,32.458,15.5737,Low
2,45338.73,6,128.133,37.5661,Very High
2,142575.74,6.6,17.245,14.7952,High
2,56673.45,6.4,-94.4195,43.794,Low
2,3188.32,5.9,52.7616,36.7876,Low
1,35711.45,5,15.127,36.4956,Low
1,67712.26,5.3,151.43,-33.4712,Low
1,132357.54,6.5,89.6291,25.5968,Extreme
1,31125.65,5.1,2.1296,45.2537,Low
1,1811.26,5.9,21.9585,47.5891,Extreme
1,4316.89,3.9,-118.292,39.3177,Extreme
1,87355.4,5.7,66.3342,4.1935,Medium
1,362133.7,7.2,111.673,28.5161,Extreme
1,123894.33,6.9,13.22,28.1269,High
1,26326.77,6.3,-97.1147,37.6634,Low
1,5659.28,5.2,133.427,34.8414,Low
1,5332.65,5.4,-99.399,18.65,Low
1,7174.1,6.1,91.5543,24.721,Low
2,121165.9,6.4,25.4239,47.1999,Extreme
1,97849.14,5.9,95.886,34.8414,Low
1,162984.68,5.7,-12.49,29.9758,Low
1,59617.85,5.3,69.8959,24.9156,Low
1,73327.2,6.3,116.149,27.9323,Low
2,5432.2,5.9,9.9266,48.3676,Low
2,76624.97,5.8,128.374,64.5213,Low
1,184577.68,6.3,-69.9695,-3.4199,Low
1,1713.39,5.6,111.865,31.4841,Extreme
2,79469.33,6,8.9713,48.9515,Extreme
2,58491.35,6,-16.211,4.5341,Medium
1,1924.24,5.1,8.6769,7.44822,Low
1,2727.35,5.3,126.34,8.22671,Low
1,13388.15,6.7,25.9533,52.46,Low
1,36327.85,6.4,-71.596,2.72862,Low
1,961.7,5.1,-97.211,48.7569,Low
1,285348.93,6.1,-66.7448,-12.6952,Low
1,5784.48,5.6,116.293,-22.4264,Low
2,834.1,5.1,-0.566246,54.63,Low
2,127726.3,7.2,33.4679,-23.2947,Low
2,115184.25,6.8,25.2381,49.2392,Low
1,7242.7,5.9,-74.7482,6.3141,Low
1,17432.1,5.7,-74.7936,-5.5598,Low
2,27978.33,5.2,125.997,7.916,Low
1,117753.3,5.8,12.126,15.5463,Low
1,136488.28,5.9,12.854,-0.357822,Low
2,322868.72,6.7,151.5,-26.424,Low
1,4262.1,5.3,126.134,8.1918,Low
1,75253.95,5.5,29.8759,-3.5573,Low
1,56744.18,5.5,-94.791,32.2778,Low
1,21898.24,5.2,-82.9781,4.92,Low
1,18264.99,5.1,-86.4337,39.2186,Low
1,6286.31,4.4,179.37,-18.546,Low
1,8195.8,4.2,-2.92996,56.881,Low
1,16546.85,4.5,-87.323,15.5233,Low
1,7279.7,5.2,13.263,4.28471,Low
1,21112.23,4.3,81.3665,7.95553,Low
1,15292.2,5.6,-121.499,45.7332,Low
1,46298.26,5.4,17.63,-6.83999,High
1,5966.92,5.6,18.9616,-3.8614,Low
1,186.15,4.9,-86.9888,15.4994,Low
1,9572.84,4,18.779,14.4466,Low
1,1722.75,4.8,17.967,15.6947,Low
1,56182.25,5.5,118.66,-8.5747,Low
1,8692.64,5.1,42.9558,0.917951,Low
1,25144.53,5,17.783,15.9397,Low
1,15178.46,4.7,-95.4957,3.8786,Low
1,78988.22,5.9,34.395,-19.7957,Low
1,32651.28,5,-7.7941,19.446,Low
2,91277.4,6.5,23.4563,48.1222,Low
1,79672.26,6.2,8.67822,51.1161,Low
1,532.57,5,-95.4115,36.7439,Low
2,24135.54,6.8,-83.9413,12.181,Low
1,2487.76,4.7,121.152,23.658,Low
1,24646.47,5.3,19.82,13.3286,Low
1,52224.22,5.2,-3.35863,51.694,Low
1,25281.98,5.2,-0.15337,5.93195,Low
2,2712.8,5.5,-98.391,29.484,High
1,119111.56,6.2,-51.261,-25.2628,High
1,19423.8,6.6,79.442,16.1464,Low
1,7498.49,5.5,121.589,16.9811,Low
1,37475.38,5.4,54.2367,37.142,Low
1,2986.58,5.3,4.48983,8.84162,Low
1,15756.75,4.5,4.12995,35.843,Low
1,6375.85,6.2,2.31523,11.162,High
2,9471.48,4.8,134.163,33.3288,Low
1,3919.11,5.3,127.577,35.5953,Extreme
1,5936.1,5,-1.9621,7.5753,Low
1,664.27,4.1,-94.1557,38.9567,Low
1,214764.31,5.6,-87.5,3.6642,Low
1,67469.38,5.1,-7.841,18.6733,Extreme
1,3669.43,4,12.781,15.247,Extreme
1,214517.36,5.8,74.4164,2.437,Low
1,2621.49,4.6,16.833,45.7638,Low
2,26853.61,5.2,4.98754,51.242,Low
1,6557.25,5.4,-92.577,29.6764,Low
1,3619.2,4.6,132.96,48.524,Low
1,111379.28,5.7,2.6988,13.7574,Low
2,447483.11,7,-92.6243,15.978,Low
1,29738.8,4.5,-84.6151,3.511,High
1,215634.54,5.9,86.816,29.24,Low
2,326113.13,7,34.2833,17.1112,Extreme
1,73841.41,5.6,14.77,38.6122,Low
1,42372.92,5.1,-77.4251,35.976,Low
2,9194.84,6,-98.3212,26.56,Very High
1,39717.53,4.9,8.9692,11.8968,Low
1,2897.15,5.4,34.23,7.75432,High
1,12841.56,6.3,44.4596,14.8371,Low
2,6283.18,7.7,123.35,46.5755,Extreme
1,1686.45,5.5,117.86,52.2417,Low
1,8224.46,4.2,4.2558,4.8863,Low
2,54155.77,5.5,-88.318,42.211,Low
2,75174.8,5.5,127.87,38.2982,Low
1,1318.1,4.8,19.1174,49.8767,Low
1,68599.81,5.4,112.885,-7.16691,Low
1,11.9565,1.4,19.368,48.8573,Low
1,49.81,4.4,2.8647,48.8353,Extreme
2,146391.32,7.2,149.72,-31.4627,High
1,348.41,4.2,32.7263,0.648437,Low
1,573.44,4.4,8.2213,7.38157,Very High
1,12657.49,5.3,15.45,61.4991,High
1,65726.76,5.5,45.5127,3.4611,Low
1,529.582,2.7,63.328,45.5457,Low
1,78599.82,5.2,-98.8272,18.78,High
2,9967.35,6.6,174.495,-4.5821,Low
1,28276.8,5.6,15.344,21.5645,Low
2,18116.79,5.5,-71.8819,44.1768,Low
1,29465.97,4.8,45.5657,2.63895,Low
1,5857.89,5.5,-99.2196,17.2264,Low
2,54956.14,5.5,147.392,-36.9441,Low
2,7916.2,6.4,26.811,46.661,Extreme
1,83833.29,5.9,24.8346,47.43,Low
1,3551.22,3.9,-3.96748,57.619,Low
1,48.72,3.9,-12.452,37.384,Low
2,7386.39,5.9,-93.881,39.7927,Low
2,17585.74,6.7,113.649,28.3755,Low
2,5419.53,6.2,119.82,27.6882,High
2,36417.4,6.3,117.451,28.844,Extreme
1,29725.68,4.8,15.422,29.6288,Extreme
2,26915.69,5.9,19.874,24.8178,Low
2,41223.71,6,112.868,23.1199,Low
1,35479.68,6.9,114.847,3.3363,Medium
1,235631.23,6.6,12.714,28.9415,Low
1,72123.72,6.1,111.95,36.6228,Low
2,367328.26,7.2,112.799,29.3931,Extreme
2,292972.72,7.3,112.322,28.822,Extreme
1,133217.34,5.8,16.413,28.2752,Extreme
1,35148.44,5.6,15.65,28.6274,Extreme
1,1163.78,4.7,7.1175,34.4397,Low
1,28446.77,5.1,42.59,4.6454,Low
2,19951.35,5.4,-7.6583,44.151,Low
1,1361.75,5.7,93.1722,26.7913,Low
1,3247.25,3.8,15.136,21.3271,Low
1,2734.16,4.7,111.879,-7.7541,Low
1,5843.61,4.4,114.339,22.6488,Low
1,853.9,4.5,127.54,38.7474,Low
1,7743.49,4.8,12.822,23.669,Low
1,56635.43,5.5,52.982,66.6416,Medium
1,4894.51,5.3,66.345,36.8574,Low
1,3993.11,5.1,69.2454,39.6918,Low
1,1626.57,5.7,37.167,-0.955933,Low
1,26249.5,5.3,-12.297,44.5387,Low
1,45397,5.4,7.3738,41.7768,Extreme
1,164944.4,6.2,112.446,23.4359,Low
2,7343.63,5.9,112.18,26.7131,Low
1,216145.35,6,14.391,3.976,Low
1,149532.7,6,113.59,31.1389,Low
1,51481.79,5,17.668,36.394,Medium
1,178662.77,6,83.6735,4.924,High
1,1633.14,5.5,41.8261,0.671164,High
1,142697.44,5.8,31.4914,38.7795,Extreme
1,3465.64,5.6,9.268,23.455,Extreme
2,31477.65,7.1,131.959,63.9567,High
1,6529.47,5.6,117.939,25.124,High
1,125228.8,5.8,6.258,32.7421,High
1,96993.28,5.7,111.459,28.7172,Low
1,79574.2,5.7,18.82,3.511,Low
1,23656.9,4.9,17.54,-6.6577,Low
1,15355.36,4.7,-75.161,4.212,Very High
2,1697.1,4,-73.127,42.2478,Very High
1,29225.63,6.1,149.49,-28.745,Very High
2,62266.4,5.7,39.784,59.9746,Very High
1,17721.98,5.1,12.982,41.6911,Extreme
1,242666.66,7.2,-59.1497,-22.9217,High
1,169775.58,6.1,37.4212,-6.955,Medium
1,53963.34,5.4,142.971,-7.16459,Low
1,28732.14,5.9,-95.4484,35.354,Low
1,16288.47,5.5,67.6631,34.4548,Low
1,5592.68,4,113.915,22.4657,Low
1,59531.17,5.9,68.9337,38.4369,Low
2,4421.4,5.5,73.892,38.1987,Low
1,73478.43,5.2,22.37,-33.1981,Low
1,114756.4,5.4,13.962,-3.6167,Low
1,5161.72,5.5,21.417,5.7686,Low
1,7962.78,5.6,-81.7676,35.5681,Low
1,2968.83,5.3,-51.6527,-28.1884,Very High
1,354.11,4.5,63.8934,3.4727,Very High
1,117672.86,5.8,7.1197,36.214,Low
1,13852.7,5.1,15.68,-33.4122,Low
1,7592.46,5.3,-84.3936,39.593,Low
2,54126.68,7.5,-6.1238,-25.627,Low
2,16143.46,5.1,-0.487124,52.4385,Low
1,459.39,5,18.17,4.73891,Low
1,1537,3.5,166.98,-15.4533,Low
1,283521.75,6.5,-79.9563,45.4629,Extreme
2,46556.73,5.9,-71.969,44.128,Extreme
1,97718.77,5.3,16.739,-5.6649,Extreme
1,23421.89,6.3,5.855,31.6288,Low
1,26873.79,4.7,11.866,-7.84969,Low
1,39686.6,5.1,-82.641,32.3567,Low
2,19146.28,5.3,-82.2758,28.531,High
